ID;Family Name;Given Name;Name;Team;Region;ID2;Birthday;Popularity;Potential;Price;Type;Size;Weight;X;FLAT;MOUNTAIN;DOWNHILL;COBBLES;TT;PROLOGUE;SPRINT;ACCELERATION;ENDURANCE;RESISTANCE;RECUP;HILL;ATTACK;VAR1;VAR2;VAR3;VAR4;VAR5;VAR6;VAR7;VAR8;VAR9;VAR10;VAR11;VAR12;VAR13;VAR14;VAR15;VAR16;VAR17;VAR18;VAR19;VAR20;VAR21;VAR22;VAR23;VAR24;VAR25;VAR26;VAR27;VAR28;VAR29;VAR30;VAR31;VAR32;VAR33;VAR34;VAR35;VAR36;VAR37;VAR38;VAR39;VAR40;VAR41
867;Mestre;Daniel;Mestre D.;W52 / FC Porto;Algarve;dmestre;1/04/1986;7,449999809;3;FREE;0;175;65;ONWAAR;70;65;65;58;68;68;69;72;66;65;59;69;68;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;mestre_daniel;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
882;Izagirre;Gorka;Izagirre G.;Movistar Team;Pays_Vasco;gizagirre;7/10/1987;10;4;FREE;0;176;66;ONWAAR;73;73;78;71;68;70;70;72;77;70;76;76;72;0;0;ONWAAR;ONWAAR;0;0;2;ONWAAR;;izagirre_gorka;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2008;9;8;3;5;3;2;2;7;3
919;Caldeira;Samuel;Caldeira S.;W52 / FC Porto;Algarve;scaldeira;30/11/1985;13,89999962;3;FREE;0;180;75;ONWAAR;71;62;65;63;66;71;70;70;66;67;69;67;67;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;caldeira_samuel;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
927;Bakelants;Jan;Bakelants J.;Intermarché - Wanty - Gobert Matériaux;Vlaanderen;jbakelants;14/02/1986;64;3;FREE;0;177;67;ONWAAR;69;71;72;65;66;70;64;71;69;68;67;73;74;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;bakelants_jan;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2008;6;6;4;4;5;0;0;10;9
928;Clarke;Jonathan;Clarke J.;Wildlife Generation Pro Cycling;AUS;jclarke;18/12/1984;10,14999962;2;FREE;0;0;0;ONWAAR;68;65;67;54;63;59;68;69;62;65;66;67;67;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;clarke_jonathan;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
932;De Gendt;Thomas;De Gendt T.;Lotto Soudal;Vlaanderen;tdegendt;6/11/1986;61;5;FREE;0;179;73;ONWAAR;79;73;74;65;74;73;65;67;73;74;73;74;83;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;de-gendt_thomas;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;16;9;5;7;1;2;1;6;6
953;Garcia;Marcos;Garcia Mar.;Kinan Cycling Team;Madrid;mgarcia;4/12/1986;8,050000191;3;FREE;0;171;55;ONWAAR;63;72;63;51;56;60;65;70;63;66;67;71;63;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;garcia_marcos;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
977;Kangert;Tanel;Kangert T.;Team BikeExchange Jayco;EST;tkangert;11/03/1987;37,34999847;4;FREE;0;178;65;ONWAAR;73;74;68;66;73;74;60;67;70;66;68;73;73;0;0;ONWAAR;ONWAAR;0;0;3;ONWAAR;;kangert_tanel;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;11;5;9;3;0;0;0;7;2
983;Cataldo;Dario;Cataldo D.;Trek - Segafredo;Abruzzo;dcataldo;17/03/1985;33;4;FREE;0;175;64;ONWAAR;71;74;69;55;69;67;67;66;70;70;73;72;75;0;0;ONWAAR;ONWAAR;0;0;1;ONWAAR;;cataldo_dario;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2007;5;2;11;9;3;0;0;7;13
986;Devenyns;Dries;Devenyns D.;Quick Step-Alpha Vinyl;Vlaanderen;ddevenyns;22/07/1983;22;6;FREE;0;177;65;ONWAAR;72;73;71;71;71;73;69;75;71;74;73;75;70;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;devenyns_dries;ONWAAR;0;ONWAAR;0;0;Donostia San Sebastian Klasikoa | Brabantse Pijl | Il Lombardia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2007;7;7;3;2;2;6;0;8;9
994;Gesink;Robert;Gesink R.;Team Jumbo - Visma;Gueldre;rgesink;31/05/1986;65;6;FREE;0;189;70;ONWAAR;70;74;67;62;70;69;61;67;70;75;73;74;73;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;Gesink;gesink_robert;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;13;10;2;8;0;0;0;9;8
1000;Gavazzi;Francesco;Gavazzi F.;EOLO - Kometa Cycling Team;Lombardia;fgavazzi;1/08/1984;36;4;FREE;0;173;65;ONWAAR;70;68;66;64;59;62;70;72;70;70;68;72;74;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;gavazzi_francesco;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2005;13;2;5;1;10;1;0;6;12
1008;Cavendish;Mark;Cavendish M.;Quick Step-Alpha Vinyl;GBR;mcavendish;21/05/1985;85;7;FREE;0;175;70;ONWAAR;74;59;66;67;60;69;80;80;66;75;69;67;68;0;0;ONWAAR;ONWAAR;0;0;34;ONWAAR;Cavendish;cavendish_mark;ONWAAR;0;ONWAAR;0;0;Tour de France | OVO Energy Tour of Britain | Scheldeprijs;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2007;156;13;5;2;10;3;2;0;0
1012;Terpstra;Niki;Terpstra N.;TotalEnergies;Hollande-Septentrionale;nterpstra;18/05/1984;36;4;FREE;0;190;75;ONWAAR;74;56;70;72;66;68;67;64;72;68;65;70;75;0;0;ONWAAR;ONWAAR;0;0;2;ONWAAR;;terpstra_niki;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2007;22;8;0;7;7;12;11;2;1
1015;Rolland;Pierre;Rolland P.;B&B HOTELS p/b KTM;Centre;prolland;10/10/1986;73;5;FREE;0;180;72;ONWAAR;65;72;68;65;60;63;62;69;65;67;70;72;79;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;PRolland;rolland_pierre;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2007;11;11;2;4;0;0;0;8;1
1033;Caruso;Damiano;Caruso D.;Bahrain Victorious;Sicilia;dcaruso;12/10/1987;6,099999905;6;FREE;0;179;67;ONWAAR;73;79;74;67;73;70;63;72;75;70;80;76;74;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;caruso_damiano;ONWAAR;0;ONWAAR;0;0;Giro d'Italia | Tirreno - Adriatico | Milano - Sanremo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;4;6;5;4;8;0;0;7;9
1052;Vantomme;Maxime;Vantomme M.;-;Vlaanderen;mvantomme;8/03/1986;26;3;FREE;0;174;62;ONWAAR;71;62;71;69;65;64;68;67;64;63;66;68;71;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;vantomme_maxime;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1074;Thomas;Geraint;Thomas G.;INEOS Grenadiers;GBR;gthomas;25/05/1986;69;5;FREE;0;183;71;ONWAAR;76;79;72;73;77;76;65;73;74;71;77;76;66;0;0;ONWAAR;ONWAAR;0;0;3;ONWAAR;;thomas_geraint;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2007;24;11;4;1;5;6;6;1;0
1125;Rovny;Ivan;Rovny I.;Gazprom - RusVelo;RUS;irovny;30/09/1987;26;4;FREE;0;173;64;ONWAAR;67;70;65;55;66;69;59;64;68;66;68;71;72;0;0;ONWAAR;ONWAAR;0;0;2;ONWAAR;;rovny_ivan;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2006;1;0;6;3;2;1;0;2;4
1141;Mendes;José;Mendes J.;Aviludo - Louletano - Loulé Concelho;Norte;jmendes;24/04/1985;29,70000076;2;FREE;0;181;64;ONWAAR;67;67;66;55;66;67;59;66;63;65;66;68;71;0;0;ONWAAR;ONWAAR;0;0;2;ONWAAR;;mendes_jose;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1142;Mestre;Ricardo;Mestre R.;W52 / FC Porto;Algarve;rmestre;11/09/1983;10;3;FREE;0;170;58;ONWAAR;66;68;67;61;69;66;60;62;67;66;70;67;71;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;mestre_ricardo;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1144;Casimiro;Henrique;Casimiro H.;Efapel Cycling;Algarve;hcasimiro;22/04/1986;0;3;FREE;0;175;62;ONWAAR;66;70;67;61;63;63;62;70;66;68;68;70;70;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;casimiro_henrique;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1184;Samoilau;Branislau;Samoilau B.;Minsk Cycling Club;BLR;bsamoilau;25/05/1985;29;3;FREE;0;188;74;ONWAAR;68;69;68;56;67;66;63;68;67;68;70;72;71;0;0;ONWAAR;ONWAAR;0;0;1;ONWAAR;;samoilau_branislau;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1199;Bole;Grega;Bole G.;-;SLO;gbole;13/08/1985;33;3;FREE;0;177;70;ONWAAR;69;69;67;69;64;64;69;70;69;66;64;69;65;0;0;ONWAAR;ONWAAR;0;0;2;ONWAAR;;bole_grega;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1269;Degenkolb;John;Degenkolb J.;Team DSM;Thuringen;jdegenkolb;7/01/1989;78;4;FREE;0;179;82;ONWAAR;76;65;69;76;66;72;75;74;76;70;71;68;64;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;degenkolb_john;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2012;48;7;1;6;7;10;9;0;0
1379;Herrada;José;Herrada Jo.;Cofidis;Castilla-la_mancha;joherrada;1/10/1985;19,89999962;4;FREE;0;175;65;ONWAAR;66;71;68;61;65;67;62;67;65;67;73;72;72;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;herrada_jose;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2008;2;1;5;7;1;0;0;3;2
1380;Doubey;Fabien;Doubey F.;TotalEnergies;Franche-Comte;fdoubey;21/10/1993;0;3;FREE;0;174;62;ONWAAR;69;72;74;63;67;68;63;68;66;68;69;72;68;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;doubey_fabien;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2017;0;0;0;0;0;0;0;4;0
1381;Biermans;Jenthe;Biermans J.;Israel - Premier Tech;Vlaanderen;jbiermans;30/10/1995;0;4;FREE;0;184;78;ONWAAR;73;57;68;75;63;64;74;74;76;68;68;70;65;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;biermans_jenthe;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2017;0;0;1;0;0;2;4;0;0
1382;Cabot;Jérémy;Cabot J.;TotalEnergies;Champagne-Ardenne;jcabot;24/07/1991;0;3;FREE;0;192;76;ONWAAR;70;68;67;65;69;66;67;69;68;69;63;70;72;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;cabot_jeremy;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020;0;0;0;0;0;0;0;0;0
1820;Arashiro;Yukiya;Arashiro Y.;Bahrain Victorious;JPN;yarashiro;22/09/1984;15;4;FREE;0;170;64;ONWAAR;71;68;69;62;62;62;67;69;72;68;67;67;67;0;0;ONWAAR;ONWAAR;0;0;2;ONWAAR;;arashiro_yukiya;ONWAAR;0;ONWAAR;0;0;Tour of Japan | UCI World Championships | Giro d'Italia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;7;7;4;4;3;0;0;5;2
1887;Navarro;Daniel;Navarro D.;Burgos - BH;Asturias;dnavarro;18/07/1983;35;4;FREE;0;174;64;ONWAAR;65;72;67;55;66;66;61;71;66;68;69;70;72;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;navarro_daniel;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2005;4;9;5;6;0;0;0;4;3
1908;Castroviejo;Jonathan;Castroviejo J.;INEOS Grenadiers;Pays_Vasco;jcastroviejo;27/04/1987;25;5;FREE;0;171;62;ONWAAR;75;76;75;63;73;73;62;65;68;75;78;74;70;0;0;ONWAAR;ONWAAR;0;0;7;ONWAAR;;castroviejo_jonathan;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010;10;7;3;4;2;2;1;1;3
1913;Felline;Fabio;Felline F.;Astana Qazaqstan Team;Piemonte;ffelline;29/03/1990;31;5;FREE;0;175;68;ONWAAR;75;72;73;71;72;73;72;73;76;75;75;74;76;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;felline_fabio;ONWAAR;0;ONWAAR;0;0;Milano - Sanremo | Giro d'Italia | Trofeo Laigueglia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010;14;3;6;3;8;2;0;4;7
1922;Pinot;Thibaut;Pinot T.;Groupama - FDJ;Franche-Comte;tpinot;29/05/1990;80;6;FREE;0;180;63;ONWAAR;67;77;70;67;72;74;69;72;72;71;69;76;72;0;0;ONWAAR;ONWAAR;0;0;1;ONWAAR;;pinot_thibaut;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010;31;8;2;4;0;0;0;0;8
1927;Machado;Tiago;Machado T.;Rádio Popular - Boavista;Norte;tmachado;18/10/1985;31;2;FREE;0;178;64;ONWAAR;67;68;62;59;67;68;56;62;65;65;67;69;70;0;0;ONWAAR;ONWAAR;0;0;1;ONWAAR;;machado_tiago;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1929;Bewley;Sam;Bewley S.;Team BikeExchange Jayco;NZL;sbewley;22/07/1987;6;3;FREE;0;190;81;ONWAAR;73;60;68;69;69;69;61;68;65;68;69;63;74;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;bewley_sam;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010;0;1;3;5;2;3;5;1;0
1932;Porte;Richie;Porte R.;INEOS Grenadiers;AUS;rporte;30/01/1985;75;5;FREE;0;172;62;ONWAAR;68;79;69;65;74;74;59;68;67;74;75;77;67;0;0;ONWAAR;WAAR;0;0;1;ONWAAR;;porte_richie;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010;33;11;3;2;0;0;0;4;2
1936;Kruijswijk;Steven;Kruijswijk S.;Team Jumbo - Visma;Brabant_Septentrional;skruijswijk;7/06/1987;18;4;FREE;0;178;63;ONWAAR;73;77;66;65;74;72;66;65;72;71;78;73;63;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;kruijswijk_steven;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010;2;6;8;6;0;0;0;1;7
1937;van Winden;Dennis;van Winden D.;-;Hollande-Meridionale;dvanwinden;2/12/1987;9;3;FREE;0;185;72;ONWAAR;70;63;67;67;69;67;70;69;65;64;66;68;66;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;van-winden_dennis;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1939;Kristoff;Alexander;Kristoff A.;Intermarché - Wanty - Gobert Matériaux;NOR;akristoff;5/07/1987;75;4;FREE;0;181;78;ONWAAR;75;60;69;77;64;69;77;76;78;72;72;69;61;0;0;ONWAAR;ONWAAR;0;0;10;ONWAAR;;kristoff_alexander;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010;81;8;2;0;10;10;11;0;0
1945;Cimolai;Davide;Cimolai D.;Cofidis;Friuli-Venezia_Giulia;dcimolai;13/08/1989;12;4;FREE;0;182;70;ONWAAR;75;63;69;66;63;67;76;76;73;70;68;70;71;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;cimolai_davide;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010;9;5;3;2;10;6;5;1;0
1946;Paterski;Maciej;Paterski M.;Voster ATS Team;POL;mpaterski;12/09/1986;14;3;FREE;0;187;70;ONWAAR;72;66;69;59;62;63;70;68;67;68;67;71;74;0;0;ONWAAR;ONWAAR;0;0;128;ONWAAR;;paterski_maciej;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1947;Sagan;Peter;Sagan P.;TotalEnergies;SVK;psagan;26/01/1990;89;6;FREE;0;184;78;ONWAAR;77;64;82;75;68;71;77;76;76;74;74;74;79;0;0;ONWAAR;ONWAAR;0;0;170;ONWAAR;PSagan;sagan_peter;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010;114;9;1;4;10;9;8;0;2
1948;Viviani;Elia;Viviani E.;INEOS Grenadiers;Veneto;eviviani;7/02/1989;24;5;FREE;0;178;67;ONWAAR;74;59;70;70;64;70;78;77;72;70;66;66;70;0;0;ONWAAR;ONWAAR;0;0;10;ONWAAR;;viviani_elia;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010;85;3;8;2;8;3;2;0;0
1951;Kluge;Roger;Kluge R.;Lotto Soudal;Brandenburg;rkluge;5/02/1986;32,04999924;4;FREE;0;192;83;ONWAAR;75;59;71;72;64;71;71;71;72;68;68;61;68;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;kluge_roger;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010;5;5;4;0;7;6;8;0;0
1959;Ulissi;Diego;Ulissi D.;UAE Team Emirates;Toscana;dulissi;15/07/1989;35;5;FREE;0;175;63;ONWAAR;68;74;67;67;72;72;70;76;70;73;64;77;74;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;ulissi_diego;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010;42;1;9;1;8;0;0;9;10
1963;Keukeleire;Jens;Keukeleire J.;EF Education - EasyPost;Vlaanderen;jkeukeleire;23/11/1988;38;4;FREE;0;185;69;ONWAAR;73;65;70;72;65;71;72;71;73;72;69;72;73;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;keukeleire_jens;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010;11;5;3;3;7;10;10;1;4
1965;Delaplace;Anthony;Delaplace A.;Team Arkéa - Samsic;Basse-Normandie;adelaplace;11/09/1989;2;3;FREE;0;181;65;ONWAAR;72;68;68;62;69;69;65;66;68;70;69;71;73;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;delaplace_anthony;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010;1;7;0;0;0;0;0;3;1
1975;Oliveira;Nelson;Oliveira N.;Movistar Team;Centro;noliveira;6/03/1989;0;5;FREE;0;180;67;ONWAAR;73;73;75;72;73;73;59;67;76;74;72;73;73;0;0;ONWAAR;ONWAAR;0;0;3;ONWAAR;;oliveira_nelson;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010;6;5;3;7;1;5;5;2;5
1978;de la Cruz;David;de la Cruz D.;Astana Qazaqstan Team;Catalunya;ddelacruz;6/05/1989;1,299999952;5;FREE;0;182;66;ONWAAR;71;76;63;61;75;68;63;75;69;75;76;74;74;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;de-la-cruz_david;ONWAAR;0;ONWAAR;0;0;La Vuelta | Vuelta a Burgos | Volta Ciclista a Catalunya;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2012;5;2;3;8;1;0;0;5;3
1981;Kwiatkowski;Michal;Kwiatkowski M.;INEOS Grenadiers;POL;mkwiatkowski;2/06/1990;0;6;FREE;0;176;68;ONWAAR;77;75;78;73;74;76;69;74;76;76;75;77;74;0;0;ONWAAR;ONWAAR;0;0;35;ONWAAR;;kwiatkowski_michal;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2011;28;8;1;2;9;5;1;10;5
1986;Aberasturi;Jon;Aberasturi J.;Trek - Segafredo;Pays_Vasco;jaberasturi;28/03/1989;0;4;FREE;0;170;62;ONWAAR;69;61;67;55;56;59;73;76;65;68;72;68;62;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;aberasturi_jon;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2013;15;0;0;4;0;0;0;0;0
1991;Izagirre;Ion;Izagirre I.;Cofidis;Pays_Vasco;iizagirre;4/02/1989;10,60000038;5;FREE;0;173;60;ONWAAR;72;76;78;67;75;72;67;75;67;73;64;75;73;0;0;ONWAAR;ONWAAR;0;0;66;ONWAAR;;izagirre_ion;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2011;15;7;3;4;3;1;2;7;8
1992;Landa;Mikel;Landa M.;Bahrain Victorious;Pays_Vasco;mlanda;13/12/1989;8;5;FREE;0;173;60;ONWAAR;68;80;77;68;69;66;65;69;74;74;77;77;77;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;landa_mikel;ONWAAR;0;ONWAAR;0;0;Il Lombardia | Donostia San Sebastian Klasikoa | Giro d'Italia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2011;16;5;6;5;2;0;0;3;9
2006;Mas Bonet;Lluís;Mas Bonet L.;Movistar Team;Baleares;lmasbonet;15/10/1989;1,450000048;4;FREE;0;181;69;ONWAAR;74;66;71;70;71;72;68;71;68;70;70;69;74;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;mas-bonet_luis-guillermo;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2014;1;0;1;5;2;3;1;1;1
2010;Modolo;Sacha;Modolo S.;Bardiani CSF Faizanè;Veneto;smodolo;19/06/1987;45;5;FREE;0;180;67;ONWAAR;72;62;69;70;59;64;73;73;73;68;68;62;61;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;modolo_sacha;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010;47;1;9;2;9;6;2;0;1
2011;Brambilla;Gianluca;Brambilla G.;Trek - Segafredo;Lombardia;gbrambilla;22/08/1987;6,400000095;5;FREE;0;170;57;ONWAAR;71;74;80;61;66;67;65;74;72;71;66;75;75;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;brambilla_gianluca;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010;6;1;9;6;5;0;0;3;11
2019;Geniez;Alexandre;Geniez A.;TotalEnergies;Provence-Alpes-Cote_d_Azur;ageniez;16/04/1988;10,89999962;5;FREE;0;184;68;ONWAAR;68;72;69;60;68;69;67;72;70;67;72;72;72;0;0;ONWAAR;WAAR;0;0;0;ONWAAR;;geniez_alexandre;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010;15;2;5;7;0;0;0;3;6
2022;Rossetto;Stéphane;Rossetto S.;St Michel - Auber 93;Ile-de-France;srossetto;6/04/1987;2;4;FREE;0;180;68;ONWAAR;72;70;72;63;71;70;61;67;71;67;74;71;78;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;rossetto_stephane;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2026;Planckaert;Baptiste;Planckaert B.;Intermarché - Wanty - Gobert Matériaux;Vlaanderen;bplanckaert;28/09/1988;23;4;FREE;0;177;65;ONWAAR;72;58;72;74;64;69;73;72;73;68;66;71;68;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;planckaert_baptiste;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010;4;0;1;0;0;4;1;1;0
2034;Atapuma;Darwin;Atapuma D.;Colombia Tierra de Atletas - GW Shimano;COL;datapuma;15/01/1988;13,75;3;FREE;0;168;59;ONWAAR;66;68;69;55;58;62;62;72;63;64;65;68;70;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;atapuma_darwin;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2046;Quintana;Nairo;Quintana N.;Team Arkéa - Samsic;COL;nquintana;4/02/1990;81;5;FREE;0;167;59;ONWAAR;73;78;77;69;67;66;63;77;71;74;67;76;78;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;quintana_nairo;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2012;44;7;2;6;0;0;0;2;3
2049;Brown;Nathan;Brown N.;Human Powered Health;USA;nbrown;7/07/1991;9,399999619;4;FREE;0;182;64;ONWAAR;67;68;66;66;67;64;65;65;65;65;69;68;68;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;brown_nathan;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010;0;1;4;1;1;0;0;2;0
